V6,V10,V12,V13,V14,V15,Class
518.0,4,608.0,2,-1.0,0,1
15.0,13,304.0,2,-1.0,0,1
1331.0,11,927.0,2,-1.0,0,1
9711.0,19,416.0,3,-1.0,0,1
267.0,22,520.0,2,-1.0,0,2
2509.0,19,654.0,3,-1.0,0,2
-249.0,1,92.0,1,-1.0,0,1
325.0,20,63.0,15,-1.0,0,1
1766.0,5,166.0,2,-1.0,0,2
889.0,18,13.0,1,373.0,6,1
2144.0,26,708.0,1,96.0,3,2
881.0,30,257.0,3,-1.0,0,2
2950.0,11,45.0,2,-1.0,0,1
1221.0,7,127.0,6,-1.0,0,1
2240.0,8,220.0,2,184.0,3,2
0.0,4,316.0,3,-1.0,0,2
23878.0,26,133.0,1,97.0,1,2
4996.0,20,230.0,1,-1.0,0,1
122.0,19,1622.0,2,-1.0,0,2
2046.0,21,595.0,3,254.0,1,2
16.0,18,488.0,5,336.0,2,1
-204.0,11,429.0,7,-1.0,0,1
10.0,5,167.0,1,-1.0,0,1
705.0,5,504.0,1,-1.0,0,2
1293.0,16,1702.0,3,105.0,2,2
360.0,20,98.0,2,-1.0,0,1
437.0,5,338.0,1,-1.0,0,2
107.0,12,1002.0,5,-1.0,0,1
3472.0,19,529.0,1,181.0,4,2
155.0,4,209.0,1,53.0,3,2
1047.0,27,173.0,3,279.0,4,2
2925.0,29,133.0,6,-1.0,0,1
538.0,23,339.0,1,183.0,5,2
690.0,6,171.0,3,-1.0,0,1
53.0,1,215.0,3,-1.0,0,1
518.0,17,84.0,1,-1.0,0,1
3687.0,16,741.0,4,-1.0,0,2
525.0,16,253.0,1,332.0,1,1
41.0,13,148.0,2,-1.0,0,2
123.0,22,247.0,1,184.0,3,2
4101.0,18,146.0,2,264.0,1,2
1064.0,12,326.0,1,-1.0,0,1
1257.0,8,108.0,9,101.0,1,1
158.0,6,144.0,1,-1.0,0,2
2054.0,20,447.0,1,-1.0,0,1
551.0,8,531.0,1,-1.0,0,2
76.0,20,167.0,2,287.0,3,1
939.0,22,87.0,3,-1.0,0,1
763.0,17,192.0,1,-1.0,0,1
1349.0,28,326.0,1,-1.0,0,1
256.0,6,227.0,1,-1.0,0,2
162.0,25,366.0,3,-1.0,0,2
802.0,9,475.0,5,-1.0,0,2
77.0,20,13.0,3,-1.0,0,1
-188.0,17,454.0,1,-1.0,0,2
0.0,6,355.0,1,-1.0,0,2
1938.0,28,551.0,3,-1.0,0,2
-315.0,21,61.0,7,136.0,1,1
521.0,20,347.0,3,-1.0,0,2
1289.0,15,1176.0,3,92.0,6,2
0.0,6,229.0,6,-1.0,0,2
279.0,28,110.0,5,-1.0,0,1
-68.0,9,122.0,1,-1.0,0,1
1553.0,31,53.0,2,-1.0,0,1
3738.0,20,178.0,2,92.0,8,2
400.0,4,268.0,3,-1.0,0,2
-27.0,23,498.0,2,-1.0,0,2
157.0,26,150.0,1,-1.0,0,1
3094.0,2,116.0,2,-1.0,0,1
5.0,16,476.0,3,-1.0,0,1
267.0,20,190.0,1,-1.0,0,2
1559.0,30,123.0,1,-1.0,0,1
2763.0,2,566.0,1,395.0,2,2
224.0,23,342.0,2,107.0,2,2
2032.0,20,736.0,1,-1.0,0,2
0.0,6,236.0,1,-1.0,0,1
696.0,2,815.0,1,-1.0,0,2
0.0,30,843.0,2,-1.0,0,2
-260.0,17,224.0,2,-1.0,0,1
194.0,2,144.0,1,-1.0,0,1
169.0,3,369.0,1,-1.0,0,2
148.0,13,210.0,1,-1.0,0,1
0.0,29,116.0,4,-1.0,0,1
2951.0,17,115.0,1,-1.0,0,1
876.0,18,268.0,1,355.0,1,1
42.0,3,320.0,1,-1.0,0,2
714.0,13,482.0,2,-1.0,0,2
368.0,6,1597.0,2,-1.0,0,2
805.0,23,132.0,1,103.0,7,2
4.0,7,855.0,2,342.0,1,2
817.0,7,721.0,4,-1.0,0,2
461.0,30,369.0,2,-1.0,0,2
9.0,17,468.0,1,-1.0,0,1
4105.0,30,264.0,1,-1.0,0,1
2817.0,17,543.0,1,-1.0,0,2
-309.0,21,343.0,2,428.0,2,2
14968.0,23,1360.0,4,-1.0,0,2
127.0,27,63.0,6,-1.0,0,1
5.0,24,953.0,1,-1.0,0,1
2575.0,20,216.0,2,-1.0,0,2
1245.0,29,115.0,2,198.0,2,1
994.0,5,195.0,1,176.0,5,2
1217.0,20,142.0,2,328.0,3,1
5.0,14,178.0,2,360.0,3,1
1871.0,4,136.0,1,-1.0,0,2
824.0,9,265.0,1,181.0,8,2
569.0,9,265.0,1,323.0,5,1
1017.0,19,257.0,2,-1.0,0,1
1830.0,15,78.0,4,93.0,2,1
1961.0,15,351.0,1,-1.0,0,2
1454.0,12,323.0,1,182.0,4,2
787.0,20,49.0,1,-1.0,0,1
-32.0,29,320.0,1,185.0,5,1
154.0,9,79.0,1,-1.0,0,1
1.0,28,535.0,2,-1.0,0,2
32.0,29,144.0,5,-1.0,0,1
0.0,20,133.0,1,-1.0,0,2
-67.0,6,604.0,3,236.0,2,2
2391.0,28,737.0,6,186.0,10,2
689.0,25,678.0,2,-1.0,0,2
170.0,18,74.0,1,-1.0,0,1
1301.0,13,233.0,1,-1.0,0,1
82.0,4,140.0,1,-1.0,0,1
46.0,10,487.0,1,-1.0,0,2
3984.0,20,7.0,12,-1.0,0,1
8556.0,18,326.0,2,272.0,2,2
93.0,9,82.0,2,-1.0,0,1
3324.0,13,289.0,1,91.0,5,2
0.0,26,24.0,1,-1.0,0,1
0.0,21,190.0,5,-1.0,0,1
30.0,8,716.0,5,-1.0,0,2
136.0,25,363.0,7,-1.0,0,2
2096.0,3,236.0,2,-1.0,0,1
614.0,9,595.0,1,-1.0,0,2
1841.0,5,302.0,1,-1.0,0,2
1645.0,28,248.0,1,-1.0,0,1
2412.0,9,238.0,2,-1.0,0,1
1601.0,4,390.0,2,-1.0,0,1
402.0,19,571.0,1,-1.0,0,1
406.0,6,262.0,1,-1.0,0,1
1611.0,28,418.0,1,-1.0,0,1
197.0,13,234.0,1,87.0,3,2
1045.0,4,106.0,1,79.0,3,1
1889.0,29,108.0,2,-1.0,0,1
774.0,24,482.0,1,91.0,2,2
276.0,12,268.0,4,-1.0,0,1
