V6,V10,V12,V13,V14,V15,Class
494.0,17,146.0,1,104.0,2,1
-225.0,23,183.0,1,-1.0,0,1
3384.0,4,578.0,2,-1.0,0,2
6413.0,13,517.0,2,-1.0,0,1
589.0,23,518.0,1,147.0,2,2
380.0,25,479.0,1,-1.0,0,2
938.0,1,1048.0,1,-1.0,0,2
81.0,29,79.0,1,-1.0,0,1
2557.0,14,211.0,1,216.0,7,2
2321.0,2,308.0,1,109.0,4,1
5810.0,12,139.0,1,-1.0,0,2
0.0,17,383.0,3,-1.0,0,1
562.0,6,196.0,1,363.0,1,2
8.0,20,777.0,3,-1.0,0,1
161.0,20,268.0,2,-1.0,0,1
1028.0,4,1294.0,2,-1.0,0,2
1113.0,1,265.0,2,183.0,2,2
1697.0,3,179.0,1,-1.0,0,2
431.0,19,418.0,11,185.0,5,2
381.0,12,227.0,1,-1.0,0,2
800.0,5,144.0,1,-1.0,0,2
209.0,14,391.0,3,106.0,1,2
3415.0,8,209.0,1,-1.0,0,2
869.0,14,152.0,2,-1.0,0,1
603.0,24,853.0,2,-1.0,0,2
0.0,28,296.0,1,-1.0,0,1
-667.0,18,152.0,7,349.0,1,1
1232.0,30,283.0,1,430.0,2,2
720.0,17,202.0,4,-1.0,0,2
859.0,19,1554.0,1,-1.0,0,2
137.0,22,385.0,9,-1.0,0,1
38.0,15,152.0,2,-1.0,0,1
396.0,13,67.0,5,-1.0,0,1
4945.0,4,160.0,1,119.0,2,2
469.0,16,170.0,1,183.0,1,2
318.0,2,310.0,1,-1.0,0,2
1633.0,5,275.0,1,-1.0,0,2
74.0,8,88.0,2,-1.0,0,1
0.0,11,430.0,3,-1.0,0,1
-205.0,3,497.0,2,-1.0,0,1
682.0,27,85.0,3,-1.0,0,1
-848.0,9,12.0,12,256.0,2,1
202.0,7,173.0,1,-1.0,0,1
237.0,5,169.0,1,-1.0,0,2
0.0,11,699.0,7,-1.0,0,2
2278.0,23,152.0,2,-1.0,0,1
1612.0,2,1164.0,1,-1.0,0,2
1097.0,5,181.0,1,-1.0,0,2
1213.0,12,241.0,1,-1.0,0,2
1167.0,16,668.0,3,147.0,1,1
-205.0,1,481.0,1,579.0,1,2
28.0,17,598.0,1,150.0,1,1
916.0,29,92.0,2,90.0,2,2
129.0,28,918.0,1,93.0,1,2
1762.0,16,334.0,2,-1.0,0,2
19.0,19,178.0,5,-1.0,0,1
732.0,17,358.0,2,-1.0,0,1
0.0,29,245.0,3,-1.0,0,1
201.0,3,699.0,1,119.0,1,2
417.0,21,177.0,1,-1.0,0,1
79.0,20,209.0,2,-1.0,0,1
5958.0,22,155.0,1,184.0,1,2
-32.0,28,56.0,2,-1.0,0,1
2.0,18,224.0,1,-1.0,0,1
663.0,12,409.0,1,274.0,6,2
0.0,18,73.0,1,-1.0,0,1
1615.0,28,551.0,1,-1.0,0,1
483.0,9,319.0,1,-1.0,0,1
416.0,14,1118.0,2,-1.0,0,1
3221.0,15,379.0,2,376.0,13,2
53.0,18,64.0,7,-1.0,0,1
1245.0,4,123.0,1,271.0,1,1
1128.0,4,457.0,1,-1.0,0,1
254.0,9,288.0,7,183.0,4,2
1417.0,14,65.0,3,-1.0,0,1
214.0,14,307.0,1,177.0,2,2
2843.0,19,585.0,1,-1.0,0,2
775.0,4,476.0,2,13.0,9,2
915.0,2,384.0,1,-1.0,0,2
3059.0,20,394.0,1,-1.0,0,1
1509.0,15,144.0,2,124.0,1,1
5267.0,11,226.0,3,-1.0,0,2
3975.0,20,23.0,2,-1.0,0,1
1623.0,2,479.0,1,-1.0,0,2
156.0,4,291.0,1,-1.0,0,2
294.0,5,87.0,1,91.0,2,2
590.0,20,306.0,2,-1.0,0,1
19850.0,6,86.0,1,-1.0,0,1
324.0,27,203.0,2,-1.0,0,1
79.0,5,389.0,1,195.0,4,2
2027.0,15,161.0,2,-1.0,0,2
294.0,8,763.0,1,-1.0,0,2
1478.0,12,926.0,4,-1.0,0,2
-4.0,30,788.0,2,-1.0,0,2
5916.0,22,259.0,1,63.0,5,1
1720.0,3,383.0,1,-1.0,0,1
874.0,16,231.0,1,181.0,2,2
1608.0,30,664.0,2,-1.0,0,2
335.0,4,891.0,2,177.0,7,2
7443.0,19,293.0,5,211.0,2,2
759.0,9,317.0,5,-1.0,0,2
0.0,13,150.0,4,-1.0,0,1
681.0,5,187.0,1,8.0,1,1
354.0,4,239.0,1,196.0,8,1
-157.0,7,491.0,3,-1.0,0,2
0.0,18,1855.0,1,-1.0,0,2
16.0,13,990.0,1,-1.0,0,2
636.0,4,352.0,4,-1.0,0,2
1022.0,5,155.0,2,-1.0,0,1
3713.0,19,709.0,2,-1.0,0,2
376.0,21,710.0,1,-1.0,0,2
6281.0,21,149.0,2,-1.0,0,2
938.0,15,392.0,2,183.0,3,2
190.0,30,514.0,1,-1.0,0,2
962.0,28,623.0,1,181.0,3,2
1796.0,15,476.0,1,193.0,1,2
1232.0,6,52.0,4,-1.0,0,1
1715.0,22,211.0,8,-1.0,0,1
-174.0,7,113.0,1,-1.0,0,1
2226.0,7,182.0,2,99.0,1,2
1238.0,16,212.0,1,-1.0,0,1
60.0,5,219.0,1,-1.0,0,1
5115.0,27,99.0,1,102.0,6,2
109.0,20,113.0,4,-1.0,0,1
5.0,29,138.0,1,-1.0,0,1
1733.0,12,524.0,3,326.0,1,1
408.0,12,559.0,4,-1.0,0,2
449.0,29,59.0,4,-1.0,0,1
7503.0,4,25.0,1,-1.0,0,1
0.0,18,8.0,7,-1.0,0,1
477.0,10,93.0,1,-1.0,0,1
81.0,29,164.0,2,-1.0,0,2
13718.0,7,107.0,6,-1.0,0,1
3519.0,2,161.0,1,-1.0,0,1
62.0,3,566.0,1,182.0,7,2
-461.0,4,145.0,8,-1.0,0,1
4198.0,11,309.0,5,-1.0,0,1
-330.0,22,69.0,6,-1.0,0,1
9083.0,8,389.0,1,-1.0,0,1
-392.0,31,725.0,4,-1.0,0,2
3556.0,9,268.0,1,-1.0,0,2
1506.0,28,365.0,4,-1.0,0,2
345.0,5,318.0,3,-1.0,0,1
21024.0,20,73.0,4,-1.0,0,1
-156.0,30,1211.0,2,-1.0,0,2
997.0,10,106.0,1,-1.0,0,2
129.0,12,464.0,3,-1.0,0,1
4148.0,21,316.0,3,99.0,9,2
471.0,2,243.0,3,-1.0,0,2
1948.0,28,216.0,1,91.0,4,2
309.0,13,969.0,2,-1.0,0,2
235.0,31,577.0,1,223.0,3,2
184.0,16,1019.0,11,-1.0,0,2
-215.0,20,1573.0,5,-1.0,0,2
252.0,7,261.0,5,-1.0,0,1
3204.0,19,77.0,1,-1.0,0,1
1141.0,12,22.0,5,-1.0,0,1
201.0,22,257.0,2,-1.0,0,1
-247.0,21,519.0,1,166.0,1,2
1568.0,21,226.0,3,91.0,8,2
180.0,17,299.0,2,-1.0,0,2
341.0,13,287.0,3,182.0,3,2
0.0,30,745.0,12,-1.0,0,2
311.0,6,92.0,1,-1.0,0,1
0.0,5,293.0,6,-1.0,0,1
3426.0,4,102.0,2,297.0,3,2
367.0,6,140.0,1,-1.0,0,1
245.0,5,7.0,7,255.0,11,1
442.0,19,474.0,3,95.0,3,2
129.0,16,295.0,1,200.0,2,2
6.0,5,279.0,2,342.0,2,1
536.0,15,76.0,3,-1.0,0,1
-880.0,12,185.0,2,-1.0,0,1
205.0,4,552.0,1,90.0,2,2
-895.0,20,104.0,5,-1.0,0,1
348.0,5,142.0,2,-1.0,0,1
5706.0,25,471.0,2,-1.0,0,1
1040.0,8,474.0,2,-1.0,0,1
235.0,9,118.0,1,-1.0,0,2
12857.0,6,150.0,1,-1.0,0,2
1388.0,31,158.0,1,202.0,3,1
33.0,12,369.0,1,-1.0,0,2
2597.0,11,49.0,1,349.0,3,1
2139.0,15,576.0,4,371.0,1,2
2.0,15,60.0,1,-1.0,0,1
130.0,25,121.0,8,-1.0,0,1
-50.0,27,59.0,1,-1.0,0,1
209.0,5,605.0,2,-1.0,0,1
-1161.0,30,445.0,5,-1.0,0,1
1382.0,9,700.0,1,-1.0,0,2
2780.0,19,485.0,1,-1.0,0,2
50.0,2,173.0,1,258.0,2,1
499.0,21,145.0,1,281.0,3,1
1819.0,2,1440.0,1,458.0,1,2
103.0,18,53.0,1,183.0,5,1
2734.0,21,459.0,3,-1.0,0,2
1612.0,26,375.0,2,-1.0,0,1
10905.0,19,240.0,2,271.0,1,2
612.0,11,158.0,1,195.0,1,1
4012.0,31,634.0,3,92.0,5,2
202.0,21,678.0,1,-1.0,0,1
250.0,4,377.0,6,-1.0,0,2
140.0,18,192.0,7,-1.0,0,1
362.0,29,816.0,6,-1.0,0,2
4.0,11,933.0,1,-1.0,0,2
203.0,29,139.0,1,-1.0,0,2
0.0,30,111.0,2,-1.0,0,1
123.0,12,449.0,1,-1.0,0,2
620.0,29,155.0,1,-1.0,0,1
463.0,18,169.0,1,-1.0,0,1
1045.0,17,406.0,2,41.0,1,2
71.0,6,678.0,1,-1.0,0,1
170.0,18,442.0,1,-1.0,0,2
-311.0,18,218.0,2,-1.0,0,1
18.0,27,114.0,1,180.0,1,1
418.0,7,67.0,6,-1.0,0,1
202.0,20,207.0,1,346.0,2,1
2881.0,26,289.0,1,328.0,1,2
1698.0,6,95.0,2,-1.0,0,1
4787.0,28,501.0,1,-1.0,0,2
827.0,26,85.0,16,-1.0,0,1
1669.0,13,109.0,2,-1.0,0,1
5004.0,20,175.0,2,-1.0,0,1
1406.0,13,1091.0,2,-1.0,0,2
99.0,17,256.0,9,-1.0,0,1
1377.0,14,688.0,2,-1.0,0,2
36.0,20,290.0,2,-1.0,0,1
386.0,20,438.0,1,-1.0,0,2
4885.0,18,400.0,2,-1.0,0,1
1176.0,21,166.0,2,-1.0,0,1
691.0,19,338.0,1,-1.0,0,2
2389.0,4,287.0,1,-1.0,0,1
26.0,28,110.0,18,-1.0,0,1
3766.0,6,206.0,2,-1.0,0,1
226.0,14,306.0,2,-1.0,0,1
1317.0,21,69.0,4,-1.0,0,1
701.0,6,254.0,2,-1.0,0,2
121.0,9,80.0,2,-1.0,0,1
0.0,2,29.0,32,-1.0,0,1
2453.0,15,1052.0,1,-1.0,0,2
4174.0,23,336.0,2,184.0,5,2
-475.0,7,168.0,3,301.0,1,1
-98.0,12,112.0,2,330.0,3,1
1543.0,16,138.0,2,-1.0,0,2
506.0,2,446.0,2,273.0,1,1
1865.0,17,155.0,1,186.0,1,1
898.0,17,578.0,1,-1.0,0,1
271.0,30,1013.0,29,-1.0,0,2
6991.0,12,178.0,2,-1.0,0,2
4401.0,13,414.0,1,183.0,2,2
0.0,10,97.0,1,782.0,1,2
469.0,21,273.0,1,86.0,1,2
532.0,31,786.0,2,-1.0,0,1
42.0,12,192.0,2,-1.0,0,1
-14.0,24,58.0,2,-1.0,0,1
-2.0,9,136.0,2,-1.0,0,1
5763.0,5,196.0,2,-1.0,0,2
-454.0,25,241.0,1,-1.0,0,1
102.0,11,111.0,1,210.0,4,1
-454.0,14,558.0,1,-1.0,0,2
1495.0,2,265.0,1,-1.0,0,2
1397.0,16,370.0,1,146.0,3,1
149.0,22,739.0,2,-1.0,0,2
232.0,29,32.0,1,-1.0,0,1
0.0,25,269.0,1,40.0,2,2
1221.0,25,279.0,4,-1.0,0,2
1.0,29,210.0,1,-1.0,0,2
1723.0,26,102.0,3,192.0,4,1
4380.0,22,369.0,1,-1.0,0,2
3138.0,14,409.0,1,398.0,1,2
1423.0,16,223.0,3,-1.0,0,1
558.0,6,319.0,1,-1.0,0,2
57.0,6,102.0,4,-1.0,0,1
-200.0,25,248.0,5,-1.0,0,1
782.0,5,93.0,3,-1.0,0,1
4324.0,18,139.0,4,127.0,4,1
4468.0,2,204.0,1,-1.0,0,2
7369.0,4,247.0,2,-1.0,0,1
542.0,26,355.0,1,180.0,5,2
271.0,20,1882.0,2,-1.0,0,2
512.0,5,1200.0,2,-1.0,0,2
1044.0,3,353.0,2,-1.0,0,2
2551.0,28,400.0,3,-1.0,0,2
538.0,7,353.0,2,-1.0,0,2
588.0,14,65.0,4,-1.0,0,1
25.0,2,88.0,3,-1.0,0,1
1938.0,18,193.0,1,386.0,3,2
0.0,21,199.0,3,-1.0,0,1
159.0,14,246.0,2,420.0,2,2
765.0,16,238.0,1,-1.0,0,2
1228.0,13,99.0,2,105.0,10,1
324.0,21,462.0,2,-1.0,0,2
957.0,8,301.0,1,89.0,2,2
51.0,25,253.0,1,284.0,3,2
0.0,23,639.0,1,189.0,1,2
0.0,8,206.0,1,-1.0,0,2
1621.0,18,122.0,8,-1.0,0,1
363.0,26,135.0,1,104.0,2,1
279.0,23,673.0,1,-1.0,0,1
3402.0,14,269.0,1,194.0,2,1
-701.0,11,610.0,2,-1.0,0,2
12686.0,20,176.0,1,170.0,1,1
2692.0,12,583.0,1,-1.0,0,1
2630.0,12,651.0,5,-1.0,0,2
6746.0,21,749.0,1,-1.0,0,2
362.0,28,1169.0,2,-1.0,0,2
662.0,9,544.0,1,-1.0,0,1
27.0,20,467.0,2,-1.0,0,2
25.0,14,244.0,1,343.0,2,1
249.0,12,406.0,1,-1.0,0,1
1000.0,22,239.0,1,99.0,2,2
6574.0,8,495.0,1,92.0,3,2
354.0,19,166.0,3,-1.0,0,1
-335.0,4,324.0,1,-1.0,0,1
726.0,7,719.0,2,-1.0,0,2
282.0,9,700.0,2,154.0,3,2
254.0,19,1720.0,3,-1.0,0,2
1827.0,19,211.0,2,-1.0,0,1
162.0,8,200.0,2,-1.0,0,1
-524.0,16,199.0,4,-1.0,0,1
1128.0,2,236.0,1,290.0,3,2
7049.0,21,530.0,1,163.0,2,2
825.0,17,977.0,3,-1.0,0,2
247.0,31,76.0,5,-1.0,0,1
10332.0,2,46.0,3,-1.0,0,2
492.0,20,142.0,3,-1.0,0,1
0.0,30,77.0,2,-1.0,0,1
-714.0,18,83.0,2,-1.0,0,1
585.0,2,7.0,6,-1.0,0,1
78.0,30,239.0,1,-1.0,0,2
1245.0,6,1469.0,9,-1.0,0,2
630.0,9,443.0,2,-1.0,0,1
0.0,18,91.0,10,-1.0,0,1
3537.0,24,305.0,1,-1.0,0,2
0.0,30,255.0,2,-1.0,0,1
0.0,11,965.0,2,-1.0,0,1
18.0,26,52.0,1,-1.0,0,1
643.0,20,18.0,6,-1.0,0,1
2999.0,12,1141.0,6,-1.0,0,2
-14.0,18,39.0,2,127.0,3,1
665.0,30,89.0,4,235.0,2,1
874.0,14,75.0,1,-1.0,0,1
372.0,3,654.0,2,-1.0,0,2
103.0,12,79.0,1,329.0,2,1
-180.0,1,307.0,2,-1.0,0,1
3114.0,13,381.0,1,-1.0,0,2
317.0,7,112.0,7,-1.0,0,1
41.0,14,388.0,3,-1.0,0,1
5561.0,19,511.0,1,-1.0,0,2
8103.0,28,473.0,3,-1.0,0,2
52.0,7,351.0,1,95.0,6,2
379.0,7,269.0,2,-1.0,0,1
1396.0,13,809.0,1,300.0,1,2
447.0,4,327.0,3,77.0,3,2
5.0,4,494.0,1,95.0,2,2
117.0,3,165.0,3,-1.0,0,1
783.0,2,221.0,2,272.0,1,1
-395.0,13,470.0,1,-1.0,0,2
697.0,29,215.0,3,80.0,5,2
13204.0,20,197.0,2,-1.0,0,1
52587.0,10,290.0,1,-1.0,0,2
1108.0,18,191.0,2,-1.0,0,1
165.0,23,218.0,1,-1.0,0,1
1163.0,30,470.0,8,-1.0,0,2
0.0,3,210.0,1,-1.0,0,1
666.0,21,1503.0,2,-1.0,0,2
1817.0,16,272.0,3,-1.0,0,1
2987.0,4,156.0,1,85.0,3,2
2.0,3,88.0,1,-1.0,0,1
181.0,13,239.0,2,93.0,2,2
983.0,27,189.0,2,-1.0,0,2
2187.0,17,525.0,3,-1.0,0,2
2302.0,5,110.0,1,87.0,2,1
227.0,30,278.0,1,-1.0,0,2
4.0,28,602.0,3,-1.0,0,1
2530.0,12,411.0,1,-1.0,0,2
974.0,17,178.0,1,-1.0,0,2
1610.0,17,76.0,6,-1.0,0,1
17983.0,20,100.0,1,-1.0,0,1
-547.0,21,275.0,2,-1.0,0,1
1989.0,28,139.0,2,-1.0,0,1
-552.0,21,150.0,2,-1.0,0,1
3285.0,13,1721.0,2,-1.0,0,2
4665.0,21,860.0,2,-1.0,0,2
316.0,21,163.0,3,-1.0,0,1
233.0,29,155.0,2,-1.0,0,1
547.0,2,577.0,1,-1.0,0,2
5482.0,18,424.0,2,-1.0,0,1
86.0,26,1099.0,1,-1.0,0,1
4.0,13,395.0,2,-1.0,0,2
157.0,13,290.0,1,-1.0,0,1
2367.0,22,83.0,1,113.0,3,2
12130.0,18,429.0,13,-1.0,0,1
1708.0,23,193.0,1,145.0,3,1
294.0,25,172.0,2,-1.0,0,1
3337.0,8,369.0,2,690.0,3,2
0.0,25,93.0,2,-1.0,0,1
1058.0,27,159.0,3,-1.0,0,2
1655.0,28,49.0,2,-1.0,0,1
959.0,29,200.0,4,-1.0,0,1
2816.0,10,193.0,2,-1.0,0,2
33.0,18,36.0,1,-1.0,0,1
2987.0,15,93.0,1,91.0,9,2
1619.0,9,324.0,1,-1.0,0,1
532.0,16,141.0,2,-1.0,0,1
252.0,17,138.0,1,175.0,2,1
3809.0,3,159.0,4,-1.0,0,1
313.0,8,378.0,1,-1.0,0,1
1255.0,17,151.0,2,171.0,2,1
459.0,17,281.0,1,-1.0,0,2
104.0,17,531.0,1,339.0,1,1
-302.0,27,78.0,1,-1.0,0,1
294.0,15,238.0,6,98.0,5,1
517.0,5,528.0,1,-1.0,0,1
1925.0,20,904.0,2,-1.0,0,2
231.0,7,560.0,3,367.0,1,1
219.0,15,419.0,7,-1.0,0,1
923.0,30,118.0,6,-1.0,0,1
7098.0,6,1471.0,7,-1.0,0,2
852.0,16,228.0,1,185.0,1,1
2371.0,14,661.0,1,384.0,2,2
1648.0,19,123.0,1,-1.0,0,1
1402.0,21,104.0,2,-1.0,0,1
1198.0,9,278.0,3,-1.0,0,1
0.0,17,102.0,1,-1.0,0,1
203.0,19,265.0,1,127.0,4,1
1109.0,12,62.0,1,354.0,5,1
0.0,3,1233.0,1,351.0,2,2
0.0,8,171.0,1,172.0,3,1
303.0,4,282.0,3,126.0,3,2
1204.0,17,135.0,1,-1.0,0,2
830.0,6,1201.0,1,-1.0,0,2
7159.0,30,285.0,2,-1.0,0,1
-191.0,15,755.0,1,-1.0,0,2
446.0,2,122.0,2,91.0,8,1
0.0,15,70.0,1,-1.0,0,1
4004.0,17,314.0,2,-1.0,0,2
2326.0,14,420.0,1,175.0,2,2
-160.0,25,93.0,11,-1.0,0,1
3144.0,19,212.0,2,-1.0,0,2
427.0,17,62.0,1,-1.0,0,1
367.0,16,318.0,2,-1.0,0,2
2037.0,15,324.0,2,-1.0,0,2
518.0,30,616.0,1,-1.0,0,2
2064.0,9,379.0,2,92.0,3,1
54.0,13,116.0,1,-1.0,0,1
1138.0,6,375.0,2,-1.0,0,1
5195.0,2,55.0,25,-1.0,0,1
6429.0,14,535.0,1,352.0,2,1
-141.0,23,128.0,1,-1.0,0,1
921.0,17,394.0,2,-1.0,0,2
78.0,15,73.0,2,-1.0,0,1
582.0,15,693.0,5,372.0,2,2
362.0,3,617.0,2,-1.0,0,2
276.0,9,334.0,2,-1.0,0,2
1070.0,11,172.0,1,91.0,5,2
157.0,17,277.0,2,-1.0,0,1
59.0,6,1347.0,2,363.0,1,2
399.0,9,504.0,1,-1.0,0,1
-106.0,27,237.0,1,-1.0,0,1
285.0,11,215.0,2,-1.0,0,1
1271.0,15,636.0,3,330.0,1,2
0.0,5,493.0,2,-1.0,0,2
394.0,23,154.0,1,-1.0,0,1
0.0,21,169.0,1,113.0,5,1
2396.0,27,1040.0,6,-1.0,0,2
616.0,27,118.0,7,-1.0,0,1
435.0,28,122.0,6,-1.0,0,1
6889.0,21,1221.0,1,-1.0,0,1
2988.0,17,130.0,1,-1.0,0,2
793.0,15,109.0,1,-1.0,0,1
1819.0,14,41.0,2,-1.0,0,1
1146.0,13,259.0,1,92.0,2,2
4822.0,20,843.0,2,-1.0,0,2
4406.0,13,689.0,2,-1.0,0,2
1201.0,18,537.0,1,-1.0,0,2
7066.0,15,667.0,3,357.0,3,2
-70.0,6,386.0,2,-1.0,0,1
684.0,4,207.0,1,-1.0,0,2
1052.0,30,354.0,1,-1.0,0,2
13774.0,14,380.0,1,-1.0,0,1
901.0,5,73.0,3,-1.0,0,1
302.0,3,349.0,1,357.0,3,2
413.0,13,252.0,2,183.0,3,2
0.0,9,179.0,1,190.0,1,2
2156.0,30,258.0,1,86.0,5,2
138.0,26,91.0,1,285.0,2,2
8023.0,17,219.0,1,84.0,2,1
1625.0,20,390.0,1,-1.0,0,1
315.0,11,271.0,1,-1.0,0,2
411.0,22,127.0,3,149.0,2,2
733.0,21,126.0,1,88.0,4,2
54.0,14,533.0,1,371.0,1,2
234.0,3,242.0,2,-1.0,0,1
234.0,7,103.0,2,-1.0,0,1
1307.0,31,158.0,1,-1.0,0,2
0.0,28,62.0,8,-1.0,0,1
718.0,6,122.0,1,98.0,2,2
4788.0,3,227.0,1,-1.0,0,1
640.0,17,202.0,2,-1.0,0,1
-923.0,31,237.0,9,-1.0,0,1
2278.0,17,1735.0,2,-1.0,0,1
4.0,20,270.0,1,-1.0,0,1
694.0,3,431.0,2,119.0,9,2
768.0,14,371.0,1,-1.0,0,2
-675.0,18,147.0,4,-1.0,0,2
0.0,9,240.0,2,-1.0,0,1
89.0,20,139.0,5,-1.0,0,1
629.0,29,109.0,1,246.0,1,1
1795.0,5,511.0,1,-1.0,0,1
3140.0,6,975.0,4,98.0,1,2
462.0,23,260.0,3,-1.0,0,1
1699.0,6,178.0,2,94.0,1,2
1536.0,6,258.0,2,178.0,4,2
2137.0,6,132.0,1,-1.0,0,1
912.0,21,1036.0,2,-1.0,0,1
-13.0,9,260.0,3,-1.0,0,1
343.0,6,151.0,2,-1.0,0,1
4629.0,27,624.0,1,-1.0,0,2
484.0,12,668.0,2,463.0,1,2
104.0,18,509.0,1,185.0,3,2
5437.0,4,267.0,1,91.0,1,2
551.0,28,431.0,2,-1.0,0,1
4126.0,5,907.0,4,185.0,7,2
3950.0,21,529.0,1,-1.0,0,2
2345.0,8,491.0,2,344.0,2,2
126.0,4,166.0,2,-1.0,0,2
127.0,6,583.0,2,222.0,17,2
487.0,4,30.0,2,-1.0,0,1
0.0,21,218.0,1,-1.0,0,1
163.0,6,311.0,2,-1.0,0,1
-357.0,18,618.0,1,355.0,2,2
982.0,4,735.0,17,-1.0,0,1
82.0,7,104.0,2,-1.0,0,2
7.0,29,273.0,2,-1.0,0,1
403.0,7,1262.0,3,-1.0,0,2
446.0,16,1252.0,1,-1.0,0,2
1285.0,9,21.0,3,252.0,4,1
279.0,12,323.0,1,-1.0,0,2
-34.0,27,201.0,5,-1.0,0,1
2423.0,3,75.0,4,-1.0,0,1
1214.0,2,150.0,2,189.0,2,1
691.0,30,260.0,5,103.0,1,2
320.0,6,198.0,2,-1.0,0,1
577.0,17,501.0,3,331.0,10,1
1097.0,20,485.0,3,-1.0,0,1
0.0,2,492.0,1,-1.0,0,2
275.0,25,63.0,5,-1.0,0,1
109.0,10,406.0,2,-1.0,0,2
8.0,2,171.0,2,5.0,1,1
394.0,5,327.0,3,-1.0,0,2
769.0,9,317.0,2,-1.0,0,1
356.0,7,787.0,3,356.0,2,2
3415.0,9,266.0,3,184.0,1,2
734.0,12,124.0,1,-1.0,0,1
818.0,28,208.0,1,-1.0,0,1
243.0,23,305.0,2,842.0,1,2
3123.0,3,1203.0,2,135.0,2,2
4.0,17,795.0,1,-1.0,0,2
2658.0,19,768.0,2,141.0,3,2
295.0,17,287.0,1,-1.0,0,1
597.0,22,392.0,1,-1.0,0,2
1933.0,5,462.0,1,-1.0,0,2
1561.0,25,352.0,3,186.0,2,2
0.0,8,210.0,1,92.0,3,2
0.0,28,1025.0,2,-1.0,0,1
1636.0,20,1008.0,2,-1.0,0,2
2396.0,20,488.0,1,-1.0,0,2
2067.0,8,756.0,1,-1.0,0,2
4951.0,17,285.0,3,81.0,3,2
68.0,2,268.0,1,-1.0,0,2
143.0,5,201.0,1,-1.0,0,1
425.0,5,562.0,15,-1.0,0,2
272.0,11,222.0,2,-1.0,0,1
760.0,4,456.0,2,281.0,5,2
2206.0,12,265.0,1,91.0,5,2
-97.0,3,216.0,4,271.0,5,1
5474.0,28,486.0,5,-1.0,0,2
803.0,7,171.0,2,-1.0,0,1
1057.0,19,230.0,2,164.0,2,2
-454.0,18,801.0,5,355.0,2,2
943.0,3,243.0,3,-1.0,0,1
-196.0,7,207.0,1,-1.0,0,1
718.0,29,271.0,1,84.0,3,2
246.0,3,81.0,5,-1.0,0,1
653.0,26,367.0,1,-1.0,0,2
2843.0,20,223.0,1,305.0,1,1
322.0,22,485.0,1,-1.0,0,1
4718.0,21,536.0,1,-1.0,0,2
506.0,5,63.0,2,-1.0,0,2
870.0,8,528.0,1,-1.0,0,1
-172.0,9,125.0,5,-1.0,0,1
1633.0,3,409.0,2,-1.0,0,2
493.0,17,108.0,1,-1.0,0,1
3208.0,20,351.0,3,-1.0,0,2
535.0,15,171.0,1,91.0,2,2
674.0,7,587.0,2,-1.0,0,2
159.0,25,295.0,2,-1.0,0,1
4.0,2,415.0,1,190.0,5,2
402.0,17,114.0,17,-1.0,0,1
216.0,11,129.0,1,-1.0,0,1
506.0,7,718.0,2,-1.0,0,2
16869.0,19,107.0,1,-1.0,0,1
2851.0,18,296.0,3,-1.0,0,1
319.0,21,124.0,3,-1.0,0,1
60.0,19,153.0,7,-1.0,0,1
378.0,5,1240.0,1,-1.0,0,2
2904.0,27,33.0,1,-1.0,0,1
-23.0,7,756.0,3,-1.0,0,1
5350.0,31,612.0,4,-1.0,0,2
122.0,7,481.0,2,-1.0,0,2
2143.0,30,180.0,2,-1.0,0,2
2480.0,4,107.0,4,-1.0,0,1
914.0,28,524.0,3,272.0,1,2
1612.0,8,423.0,1,-1.0,0,2
283.0,22,254.0,2,-1.0,0,2
55.0,30,526.0,2,87.0,3,2
823.0,8,780.0,4,-1.0,0,2
911.0,4,471.0,2,-1.0,0,1
377.0,22,158.0,1,59.0,2,1
483.0,3,189.0,1,-1.0,0,2
591.0,14,287.0,3,-1.0,0,1
-208.0,4,306.0,3,360.0,1,1
431.0,7,180.0,2,-1.0,0,2
5.0,29,533.0,1,92.0,1,2
861.0,14,212.0,4,-1.0,0,2
2590.0,12,345.0,1,178.0,20,2
560.0,5,459.0,1,307.0,1,2
0.0,28,81.0,4,-1.0,0,1
88.0,2,275.0,1,-1.0,0,2
682.0,27,472.0,3,-1.0,0,1
483.0,23,95.0,2,265.0,11,2
-297.0,27,398.0,3,-1.0,0,1
385.0,11,39.0,2,-1.0,0,1
469.0,26,158.0,9,-1.0,0,1
622.0,18,420.0,1,-1.0,0,2
113.0,15,71.0,3,-1.0,0,1
29340.0,15,257.0,1,91.0,2,2
1257.0,20,93.0,3,329.0,7,1
196.0,2,423.0,3,-1.0,0,2
0.0,19,204.0,4,182.0,1,2
151.0,6,118.0,1,-1.0,0,1
37.0,28,236.0,2,-1.0,0,1
294.0,26,513.0,1,-1.0,0,2
7192.0,4,1486.0,1,-1.0,0,2
6784.0,1,502.0,1,115.0,3,2
0.0,20,179.0,3,-1.0,0,1
3126.0,12,200.0,2,-1.0,0,1
3591.0,5,306.0,2,181.0,2,2
-391.0,23,137.0,1,-1.0,0,1
0.0,3,858.0,1,-1.0,0,1
1612.0,25,262.0,2,353.0,1,2
1113.0,16,67.0,2,-1.0,0,1
1822.0,8,952.0,1,323.0,1,2
370.0,8,1061.0,4,-1.0,0,2
-3.0,13,1022.0,2,-1.0,0,2
897.0,5,397.0,1,-1.0,0,2
129.0,26,1446.0,7,-1.0,0,2
3634.0,7,211.0,4,88.0,8,2
